"","time_code","Site","total","FD_veg","SR","FRich","FEve","FDiv","jost","mean_FRich_Null","mean_FEve_Null","mean_FDiv_Null","sd_FRich_Null","sd_FEve_Null","sd_FDiv_Null","time_numeric","Month","season","SES_FRich","SES_FDiv","SES_FEve"
"87",2018-11-01,"SHA11RE",30,6.74070497150368,5,0.13912421657729,0.717275328511831,0.931211119983107,3.56869527468576,2.22800515360885,0.636657545145131,0.824353604300507,1.45272992853577,0.161096639707347,0.111581021851769,9,"November","DRY",0.47351805633564,0.618056239222712,0.209627009157068
"88",2018-11-01,"SHA11RF",66,5.75944843664588,4,1.00152544632581,0.59199685619967,0.949614142056588,1.93688658908737,0.917068083343341,0.656492037811279,0.830738197581677,0.850510725413702,0.181660635421628,0.109165733379632,9,"November","DRY",0.808800914069919,0.6317307143855,0.185897218121722
"89",2018-11-01,"SHA5RA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"November","DRY",NA,NA,NA
"90",2018-11-01,"SHA5RB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"November","DRY",NA,NA,NA
"91",2019-02-01,"SHA10RC",12,6.86659625316189,4,5.93839698635646,0.721082796587513,0.874008645048202,3.0610051303091,2.91069538264993,0.667865505234049,0.754031803632622,1.87895906007603,0.16911560399912,0.128374687837178,10,"February","DRY",0.362662675368486,0.687201659857965,-0.00549506656294709
"92",2019-02-01,"SHA10RD",14,7.62956881307356,5,6.24786502082693,0.724425545779186,0.814054023305161,4.21100545098786,4.04463169057236,0.650143059111736,0.746642341407039,2.0597190721251,0.144615969388185,0.125986694731744,10,"February","DRY",0.330835563381938,0.700227105356619,-0.00642599503180519
"93",2019-02-01,"SHA10RE",7,6.86659625316189,4,6.20864294681805,0.738327157394461,0.808244789305448,3.86431329785834,2.96211045994154,0.666888131607592,0.75077275359681,1.87386046268557,0.168250288405069,0.129696592722411,10,"February","DRY",0.363649446265826,0.680197503370598,-0.00552332783270384
"94",2019-02-01,"SHA10RF",5,6.33941120543087,4,5.3112001350979,0.683186805789106,0.86495029990503,3.789291416276,2.72752741997134,0.652166523789531,0.750543294255401,1.81806656542061,0.182390245211244,0.135465117723927,10,"February","DRY",0.374809334595174,0.65123258332263,-0.00509512720777283
"95",2019-02-01,"SHA11RA",21,6.74843146376997,5,1.69775307275644,0.836360018078723,0.955833510522305,4.39521200723065,4.27941757466794,0.642691978004438,0.745982108355754,2.05223392208574,0.145872446634485,0.124857719949442,10,"February","DRY",0.332042225938101,0.706558622095448,-0.00637064450654434
"96",2019-02-01,"SHA11RC",5,3.2297324920857,2,NA,NA,NA,1.64938488846612,NA,NA,NA,NA,NA,NA,10,"February","DRY",NA,NA,NA
"97",2019-02-01,"SHA11RE",24,8.30741227833138,6,4.09251734318183,0.532993241072625,0.87189883626782,4.27036959239341,5.34412598313752,0.642807965687407,0.744408838566654,2.03258512559669,0.122840411626352,0.115480544432335,10,"February","DRY",0.335252044823947,0.763932132456721,-0.00756511223387018
"98",2019-02-01,"SHA11RF",11,4.92702136871888,3,0.544637898439343,0.376070943942334,0.93929339435506,1.82242143054562,1.49477027014332,0.691910744015213,0.766343058632526,1.40210544515782,0.22481764069334,0.147663366569304,10,"February","DRY",0.486003618335801,0.597435238103233,-0.00413357909967469
"99",2019-02-01,"SHA5RA",39,3.2297324920857,2,NA,NA,NA,1.85380775496353,NA,NA,NA,NA,NA,NA,10,"February","DRY",NA,NA,NA
"100",2019-02-01,"SHA5RB",33,7.11395098688136,5,3.39222697983667,0.642396389303186,0.588143438442517,2.66721498974887,4.21853504514942,0.647803402503635,0.75194835018108,2.07237208770252,0.141435132801254,0.117127407805213,10,"February","DRY",0.328815623255415,0.753190907393504,-0.00657051386315755
"101",2019-03-01,"SHA10RC",41,8.2421801812433,6,5.72888605386613,0.773096931860867,0.597828393045047,4.54232487930579,3.8430728658036,0.628150017215154,0.801108864342907,1.12133689103636,0.132622952968225,0.125932910274782,11,"March","DRY",-0.0922277987254264,-0.117545808633123,0.323225536298031
"102",2019-03-01,"SHA10RD",62,7.76451598714811,6,5.21404428665413,0.78633092937925,0.92525934906215,2.00799167374612,3.8570943330941,0.673839331519086,0.795796430554501,1.15699766621756,0.122456324143937,0.117476387465715,11,"March","DRY",-0.0893851700046991,-0.126007328716095,0.350060524830034
